LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 6.315811296893303, 0.15789528242233256, 0.5263176080744418, 0.543046404761142, 0.19456283396844995, 0.5979453479836224,
1, 4.145493317371094, 0.21818385880900495, 0.3454577764475912, 0.831483789057908, 0.27075208913649024, 0.6897607798464958,
2, 2.6071799291016275, 0.26071799291016273, 0.21739556199690555, 1.1138048104050113, 9.773861967694566, 13.997477931904161,
3, 2.6087297336137856, 0.26087297336137855, 0.21739414446781546, 1.0577653948631944, 0.27594212511919075, 13.994953742640874,
4, 2.6087297336137856, 0.26087297336137855, 0.21739414446781546, 1.0577653948631944, 0.27594212511919075, 13.994953742640874,
